id,name,rank,parent_id,size
2815311,Laspinemataceae,7,1150,16
2815558,Sensonatoridae,7,6821,1
2815910,Geminocystaceae,7,1118,130
2816131,Pararotatoria,5,10190,4
2816132,Seisonacea,6,2816131,4
2816133,Seisonidae,7,2816132,4
2816136,Eurotatoria,5,10190,1581
2816457,Olisthodiscophyceae,5,3696289,2
2816458,Olisthodiscaceae,7,3701633,2
2817523,Candidatus Acidiferrales,6,204432,4
2818505,Myxococcota,4,3379134,934
2819106,Oogyrodactylidae,7,2486286,18
2819262,Syntrophorhabdales,6,3031649,42
2820280,Sphingosinicellaceae,7,204457,100
2820408,Sareomycetes,5,4890,19
2820409,Sareales,6,2820408,19
2820411,Zythiaceae,7,2820409,18
2821132,Acrocephalidae,7,9126,1
2821308,Elachuridae,7,9126,1
2821479,Pomatostomidae,7,9126,1
2821803,Citrithrixidae,7,198613,1
2821808,Struthiolaridae,7,216294,1
2821811,Seraphsidae,7,216294,6
2821814,Rostellariidae,7,216294,4
2821822,Candidatus Undinarchaeota,4,1783276,10
2821823,Candidatus Undinarchaeia,5,2821822,9
2821824,Candidatus Undinarchaeales,6,2821823,4
2821825,Candidatus Naiadarchaeales,6,2821823,4
2821826,Candidatus Naiadarchaeaceae,7,2821825,1
2821827,Candidatus Undinarchaeaceae,7,2821824,1
2821832,Stappiaceae,7,356,1185
2822331,Segnochrobactraceae,7,356,12
2822726,Macrothelidae,7,6893,43
2823090,Heterotanoididae,7,75398,1
2823145,Pleioneaceae,7,135619,17
2823314,Ceratodontiformes,6,3696311,15
2823367,Cyclopsettidae,7,8252,94
2823877,Candidatus Jordarchaeia,5,3701079,9
2823878,Candidatus Jordarchaeales,6,2823877,8
2823879,Candidatus Jordarchaeaceae,7,2823878,7
2824070,Longiostiolaceae,7,92860,8
2824126,Pygmaeomycetaceae,7,1913639,4
2825976,Marimermithidae,7,2044730,4
2826036,Heteracanthocephalidae,7,2705894,2
2827219,Candidatus Freyarchaeota,4,1935183,2
2827222,Candidatus Idunnarchaeota,4,1935183,1
2828055,Corallicolida,6,1280412,4
2828056,Corallicolidae,7,2828055,2
2829290,Candidatus Eremiobacteraceae,7,2599631,5
2829291,Vulcanimicrobiaceae,7,2599632,34
2829292,Candidatus Xenobia,5,1154676,9
2829293,Vulcanimicrobiia,5,1154676,43
2829294,Candidatus Xenobiales,6,2829292,7
2829295,Candidatus Xenobiaceae,7,2829294,6
2829354,Adorybiotidae,7,149990,12
2829355,Murrayidae,7,149990,18
2829362,Amathinidae,7,3696304,1
2829802,Afifellaceae,7,356,16
2829814,Ahrensiaceae,7,356,43
2829815,Azospirillaceae,7,204441,490
2831090,Blastochloridaceae,7,356,13
2831100,Alloboseaceae,7,356,590
2831106,Devosiaceae,7,356,462
2831111,Kaistiaceae,7,356,58
2831758,Vermifilaceae,7,1150,5
2831796,Colubrariidae,7,6479,2
2832495,Pacificincolidae,7,10207,3
2835625,Rhoptrobothriidae,7,56708,6
2836385,Tjaernoeiidae,7,3696304,1
2836416,Polyascidae,7,3696396,10
2838937,Gonibregmatidae,7,60154,4
2840023,Zilligvirae,3,3696325,44
2840024,Taleaviricota,4,2840023,44
2840056,Naldaviricetes,5,3696325,392
2840070,Lefavirales,6,2840056,364
2841637,Tokiviricetes,5,2840024,44
2841641,Primavirales,6,2841637,3
2842243,Leviviricetes,5,2732407,2314
2842244,Polintoviricetes,5,2732008,101
2842247,Norzivirales,6,2842243,656
2842249,Timlovirales,6,2842243,685
2842313,Aliusviridae,7,2499407,23
2842314,Atkinsviridae,7,2842247,120
2842315,Blumeviridae,7,2842249,43
2842316,Crepuscuviridae,7,2499407,1
2842317,Curvulaviridae,7,2732549,20
2842318,Duinviridae,7,2842247,12
2842319,Fiersviridae,7,2842247,455
2842320,Guelinviridae,7,3696327,32
2842321,Kolmioviridae,7,3696325,35
2842323,Metaxyviridae,7,2732538,1
2842324,Myriaviridae,7,2499407,2
2842325,Natareviridae,7,2499407,1
2842326,Paulinoviridae,7,2732094,5
2842327,Rountreeviridae,7,3696327,113
2842328,Salasmaviridae,7,3696327,58
2842329,Schitoviridae,7,3696327,243
2842330,Simuloviridae,7,2732011,3
2842331,Solspiviridae,7,2842247,69
2842332,Steitzviridae,7,2842249,642
2842333,Zobellviridae,7,3696327,88
2842440,Cochlearomycetaceae,7,5178,5
2843198,Miltoncostaeales,6,1497346,6
2843199,Miltoncostaeaceae,7,2843198,5
2843305,Phreatobacteraceae,7,356,13
2843308,Pleomorphomonadaceae,7,356,54
2844375,Reyranellaceae,7,356,17
2844403,Rhodovibrionaceae,7,204441,69
2844601,Allostellaceae,7,204441,10
2844863,Tepidamorphaceae,7,356,17
2844864,Thalassobaculaceae,7,204441,41
2844866,Thalassospiraceae,7,204441,300
2844877,Zavarziniaceae,7,204441,7
2844881,Zymomonadaceae,7,204457,6
2844882,Candidatus Anaeroferrophillales,6,28221,2
2844883,Candidatus Anaeropigmentiales,6,28221,1
2844884,Candidatus Zymogeniales,6,28221,4
2844885,Candidatus Anaeroferrophillacea,7,2844882,2
2844886,Candidatus Anaeropigmentiaceae,7,2844883,1
2844887,Candidatus Zymogenaceae,7,2844884,3
2845253,Treponemataceae,7,136,588
2846880,Protoceratiaceae,7,40984,17
2847774,Atribacteria,5,67818,27
2847775,Atribacterales,6,2847774,25
2847776,Atribacteraceae,7,2847775,7
2848916,Thermohalobacteraceae,7,1737405,28
2849228,Inversochonidae,7,235192,1
2849232,Stylochonidae,7,235192,1
2851901,Rhynchohydracaridae,7,83136,13
2853594,Plectopylidae,7,6527,4
2854044,Tetradonematidae,7,27838,1
2854170,Roseobacteraceae,7,204455,4661
2855607,candidate division CSSED10-310,4,3696272,1
2856052,Candidatus Nanohalobia,5,1462430,6
2856053,Candidatus Nanohalobiales,6,2856052,6
2856054,Candidatus Nanohalobiaceae,7,2856053,2
2856582,Thermofilales,6,183924,22
2856854,Ostreibacteriaceae,7,135615,2
2858885,Mangrovivirgaceae,7,768507,2
2859447,Microphthalmidae,7,6348,1
2859711,Terrestriporiaceae,7,452342,1
2859725,Cryptocaliciales,6,147545,1
2859726,Cryptocaliciaceae,7,2859725,1
2861968,Iodosphaeriaceae,7,3402561,10
2864377,Carbonactinosporaceae,7,85011,2
2865296,Exechonellidae,7,10207,5
2865302,Eminooeciidae,7,10207,3
2865322,Robertsonidridae,7,10207,3
2865325,Tetraplariidae,7,10207,2
2865329,Didymosellidae,7,10207,2
2865348,Colatooeciidae,7,10207,7
2865354,Pasytheidae,7,10207,2
2865501,Euthyrisellidae,7,10207,1
2865519,Lunulariidae,7,10207,1
2865524,Selenariidae,7,10207,1
2865526,Sinoflustridae,7,10207,1
2865533,Lekythoporidae,7,10207,1
2865548,Metrarabdotosidae,7,10207,1
2865555,Teuchoporidae,7,10207,3
2865563,Porinidae,7,10207,1
2865566,Cerioporidae,7,97265,3
2865568,Marcusadoreidae,7,10207,1
2865580,Fenestrulinidae,7,10207,1
2865883,Batrachotrematidae,7,27871,1
2866176,Haloceratidae,7,216294,3
2866375,Cyanidioschyzonaceae,7,265318,5
2866727,Reticulibacteraceae,7,388448,1
2867375,Desulfallaceae,7,186802,15
2867464,Percolomonadidae,7,3691772,11
2871090,Sanchytriomycota,4,4751,6
2871091,Sanchytriomycetes,5,2871090,6
2871092,Sanchytriales,6,2871091,5
2871426,Anuropidae,7,29979,1
2873605,Dendrominiaceae,7,452338,2
2873895,Psittacicellaceae,7,135625,5
2874510,Mitrulaceae,7,5178,8
2876882,Txikisporidae,7,3696771,1
2877694,Mimonecteolidae,7,6821,2
2877714,Jianyuniaceae,7,48846,4
2877848,Aquichromatiaceae,7,135613,2
2878387,Erirhinidae,7,7041,116
2879927,Apatopygidae,7,3696308,1
2880616,Lagenophryidae,7,1974272,1
2880999,Thermosynergistaceae,7,3696890,2
2881006,Paradevriesiaceae,7,134362,7
2881377,Pseudanabaenales,6,3028117,507
2881378,Thermosynechococcaceae,7,3079744,81
2881383,Thermostichales,6,3028117,66
2881384,Thermostichaceae,7,2881383,52
2881426,Prochlorococcaceae,7,1890424,1301
2883841,Trachypetidae,7,7399,4
2883879,Ceratocumatidae,7,27412,1
2885091,Polonosporaceae,7,1133283,2
2885230,Gomphotheriidae,7,9779,1
2885480,Dolichoperoididae,7,27871,1
2885733,Candidatus Micrarchaeia,5,1801631,20
2885734,Candidatus Micrarchaeales,6,2885733,6
2885735,Candidatus Micrarchaeaceae,7,2885734,5
2885736,Candidatus Gugararchaeales,6,2885733,1
2885737,Candidatus Anstonellales,6,2885733,6
2885738,Candidatus Norongarragalinales,6,2885733,3
2885739,Candidatus Gugararchaeaceae,7,2885736,1
2885742,Candidatus Anstonellaceae,7,2885737,2
2885745,Candidatus Norongarragalinaceae,7,2885738,2
2885748,Candidatus Burarchaeales,6,2885733,3
2885749,Candidatus Burarchaeaceae,7,2885748,3
2885752,Candidatus Nanoarchaeia,5,192989,20
2885753,Candidatus Tiddalikarchaeales,6,2885752,2
2885754,Candidatus Tiddalikarchaeaceae,7,2885753,2
2885757,Candidatus Bilamarchaeaceae,7,2885737,3
2885993,Candidatus Sulfomarinibacteraceae,7,2562241,5
2886000,Candidatus Polarisedimenticolia,5,57723,5
2886001,Candidatus Polarisedimenticolales,6,2886000,4
2886002,Candidatus Polarisedimenticolaceae,7,2886001,3
2886615,Podonectriaceae,7,3696520,5
2886680,Licneremaeidae,7,83137,1
2886747,Pseudopomyzidae,7,7147,1
2886822,Desulfocapsaceae,7,3024411,140
2887326,Moraxellales,6,1236,7652
2887327,Kangiellales,6,1236,44
2887331,Perlucidibacaceae,7,72274,14
2887365,Marinobacteraceae,7,72274,1766
2888735,Candidatus Sysuiplasmatales,6,183967,4
2888738,Candidatus Sysuiplasmataceae,7,2888735,4
2890876,Gastrocoptidae,7,6527,7
2891266,Maizaniidae,7,75116,1
2891592,Schizotheciaceae,7,5139,75
2892614,Xennellidae,7,57287,1
2893042,Salisaetaceae,7,1853224,19
2893751,Asterocladales,6,2870,8
2893757,Asterocladaceae,7,2893751,8
2893763,Coronophoraceae,7,252166,2
2895623,Metamycoplasmataceae,7,2790996,86
2896860,Spirosomataceae,7,768507,230
2897176,Aquaspirillaceae,7,206351,74
2897177,Chitinibacteraceae,7,206351,182
2897178,Leeiaceae,7,206351,6
2897345,Candidatus Uabimicrobiia,5,203682,9
2897346,Candidatus Scalinduaceae,7,1127829,25
2897347,Candidatus Uabimicrobiales,6,2897345,5
2897348,Candidatus Uabimicrobiaceae,7,2897347,4
2898533,Zooshikellaceae,7,135619,15
2898726,Candidatus Acidifodinimicrobiaceae,7,3698016,2
2898733,Styraconyxidae,7,710185,9
2898745,Tanarctidae,7,710185,5
2899592,Babakinidae,7,70849,3
2899602,Phoronidae,7,3697573,24
2899604,Colidae,7,6479,10
2899605,Carditida,6,6544,56
2899670,Balanomorpha,6,116172,827
2899675,Waikalasmatidae,7,2899670,3
2899676,Bathylasmatidae,7,2899670,18
2899677,Chelonibiidae,7,2899670,6
2899678,Elminiidae,7,2899670,3
2899682,Calanticomorpha,6,116172,21
2899683,Pollicipedomorpha,6,116172,16
2899684,Verrucomorpha,6,116172,20
2899724,Quasiramulariales,6,3696391,1
2899725,Quasiramulariaceae,7,2899724,1
2899728,Neolepadidae,7,3696396,65
2899739,Lithoglyptida,6,116172,46
2899740,Cryptophialida,6,116172,5
2899795,Balticinidae,7,3028851,3
2900029,Paracrangonyctidae,7,6821,10
2900489,Hormuridae,7,6855,2
2900568,Candidatus Absconditabacterales,6,3696638,4
2900569,Candidatus Absconditicoccaceae,7,2900568,3
2900646,Candidatus Aquicultoria,5,201174,14
2900647,Candidatus Geothermincolia,5,201174,17
2900648,Candidatus Humimicrobiia,5,201174,11
2900649,Candidatus Geothermincolales,6,2900647,16
2900650,Candidatus Humimicrobiales,6,2900648,10
2900651,Candidatus Aquicultorales,6,2900646,5
2900652,Candidatus Subteraquimicrobiales,6,2900646,5
2900653,Candidatus Geothermocultorales,6,2900646,3
2900654,Candidatus Geothermincolaceae,7,2900649,11
2900655,Candidatus Humimicrobiaceae,7,2900650,3
2900656,Candidatus Calidifonticultoraceae,7,2900650,2
2900657,Candidatus Hydromicrobiaceae,7,2900650,2
2900658,Candidatus Halolacustraceae,7,2900650,2
2900659,Candidatus Aquicultoraceae,7,2900651,4
2900660,Candidatus Subteraquimicrobiaceae,7,2900652,1
2900661,Candidatus Oleimmundimicrobiaceae,7,2900652,3
2900662,Candidatus Geothermocultoraceae,7,2900653,2
2900672,Candidatus Anoxymicrobiaceae,7,2900649,4
2901303,Chroicopteridae,7,7504,26
2901304,Epaphroditidae,7,7504,1
2901305,Majangidae,7,7504,1
2901306,Amelidae,7,7504,19
2901309,Haaniidae,7,7504,12
2901312,Deroplatyidae,7,7504,1
2901315,Leptomantellidae,7,7504,9
2902085,Aongstroemiaceae,7,3219,8
2902836,Hirstionyssidae,7,34634,1
2904539,Rappephyceae,5,2830,4
2904577,Pavlomulinaceae,7,2904583,2
2904583,Pavlomulinales,6,2904539,3
2904606,Desulfofabaceae,7,213118,4
2904714,Desulfosalsimonadaceae,7,213118,11
2904715,Desulfosudaceae,7,213118,3
2905228,Notiomystidae,7,9126,1
2905377,Methanotrichales,6,224756,337
2905925,Naviculisporaceae,7,5139,16
2905957,Diplogelasinosporaceae,7,5139,6
2906757,Radulomycetaceae,7,5338,21
2907085,Amorphothecaceae,7,5178,7
2907086,Bloxamiaceae,7,5178,8
2907087,Leptodontidiaceae,7,5178,139
2907088,Bryoglossaceae,7,5178,5
2907101,Chlorospleniaceae,7,5178,11
2907102,Godroniaceae,7,5178,25
2907103,Hyphodiscaceae,7,5178,52
2907104,Hamatocanthoscyphaceae,7,5178,61
2907149,Heterosphaeriaceae,7,5178,8
2907150,Solenopeziaceae,7,5178,15
2907161,Neolauriomycetaceae,7,5178,13
2907184,Tichowtungiia,5,134625,2
2907185,Tichowtungiales,6,2907184,2
2907186,Tichowtungiaceae,7,2907185,2
2907192,Tricladiaceae,7,5178,58
2907193,Vandijckellaceae,7,5178,4
2907194,Lichinodiales,6,147548,2
2907195,Lichinodiaceae,7,2907194,2
2907196,Micraspidales,6,147548,4
2907197,Micraspidaceae,7,2907196,4
2907198,Helicogoniaceae,7,1484953,15
2908214,Clypiferidae,7,2607628,1
2908971,Asproinocybaceae,7,5338,21
2909893,Acarophenacidae,7,83136,1
2909926,Leeuwenhoekiidae,7,83136,12
2910145,Vicinamibacterales,6,1813735,11
2910630,Stichococcaceae,7,135250,216
2910631,Sphaerocystidaceae,7,3042,9
2910672,Chlorochytriaceae,7,3042,4
2910910,Stephanodiscales,6,33836,131
2910914,Parodontellaceae,7,33838,5
2910915,Candidatus Mariimomonadales,6,2811502,1
2910916,Candidatus Mariimomonadaceae,7,2910915,1
2910921,Ciliophryaceae,7,590978,2
2910922,Lingulodiniaceae,7,40984,4
2910923,Gromiida,6,3699194,26
2910973,Noterocladaceae,7,400718,1
2911449,Chaetospiridae,7,33832,1
2912368,Pezidae,7,83136,5
2912496,Murrayinellidae,7,29185,2
2913507,Candidatus Biekeibacteriaceae,7,91347,1
2913632,Candidatus Methylarchaceae,7,1033996,4
2913912,Candidatus Nezhaarchaeia,5,2546568,3
2913913,Candidatus Nezhaarchaeales,6,2913912,3
2913935,Candidatus Methanohydrogenotrophicaceae,7,2913913,2
2914038,Syntrophales,6,3031648,152
2915635,Paracaeciliidae,7,1930602,1
2915936,Pherusellidae,7,51985,2
2916678,Serinales,6,3239874,1454
2916958,Neocrinulaceae,7,5178,3
2917696,Salsipaludibacterales,6,908620,3
2917697,Salsipaludibacteraceae,7,2917696,3
2917774,Bazingidae,7,37535,1
2917811,Aliterellaceae,7,1890505,26
2918057,Philichthyidae,7,84308,1
2918833,Petrachlorosaceae,7,1890424,1
2921738,Halorhodospiraceae,7,135613,1
2922432,Phototrophicaceae,7,2364208,3
2922898,Amphidiniales,6,2864,65
2922899,Amphidiniaceae,7,2922898,65
2923026,Sericomyxidae,7,1367446,2
2923288,Candidatus Sulfidibacteriales,6,3696418,3
2924084,Epistomiidae,7,10207,1
2925400,Apusomonadida,6,3696289,41
2926619,Ascoideales,6,4891,51
2926620,Alaninales,6,3239874,35
2927774,Regulidae,7,9126,7
2929743,Iphiculidae,7,6683,2
2930104,Deferrivibrionaceae,7,191393,3
2930277,Amphibioplanidae,7,6159,1
2931039,Desulfococcaceae,7,213118,33
2931947,Mopseidae,7,3028851,31
2931956,Chunellidae,7,3028851,2
2931962,Keratoisididae,7,3028851,402
2932329,Astathelohaniidae,7,3696302,5
2932361,Candidatus Troglogloeales,6,203693,6
2932362,Candidatus Manganitrophaceae,7,2932361,4
2932623,Sulfurospirillaceae,7,213849,73
2933416,Alluroidida,6,42113,3
2933417,Alluroididae,7,2933416,1
2934961,Sirenicapillariaceae,7,1150,170
2937013,Parvidrilida,6,42113,5
2937014,Randiellida,6,42113,8
2937015,Tubificida,6,42113,782
2937909,Desulfitobacteriaceae,7,186802,274
2937910,Desulfotomaculaceae,7,186802,123
2937911,Thermincolaceae,7,186802,7
2938888,Lyrifissellidae,7,83137,1
2938892,Pedrocortesellidae,7,83137,1
2939017,Anamorphidae,7,7041,2
2939021,Mycetaeidae,7,7041,1
2939380,Candidatus Anaerobicaceae,7,3696561,1
2939665,Spelaeodiscidae,7,6527,1
2940120,Nephrocytiaceae,7,35491,4
2941492,Pumilibacteraceae,7,186802,8
2942676,Kirjokansivirales,6,2731619,33
2942677,Methanobavirales,6,2731619,10
2942678,Rivendellvirales,6,2732423,16
2942679,Rohanvirales,6,2732423,42
2942680,Thumleimavirales,6,2731619,45
2942681,Yadokarivirales,6,3701583,18
2942963,Crevaviridae,7,1978007,4
2942964,Intestiviridae,7,1978007,33
2942965,Steigviridae,7,1978007,44
2942966,Suoliviridae,7,1978007,37
2943001,Casjensviridae,7,3696327,184
2944140,Yeguiaceae,7,186802,2
2944141,Feifaniaceae,7,186802,2
2944142,Bianqueaceae,7,186802,4
2945014,Candidatus Anammoxibacteraceae,7,1127829,1
2945019,Geovibrionaceae,7,191393,15
2945020,Mucispirillaceae,7,191393,6
2945021,Calditerrivibrionaceae,7,191393,3
2945022,Flexistipitaceae,7,191393,10
2945041,Candidatus Halarchaeoplasmatales,6,183967,6
2945042,Candidatus Halarchaeoplasmataceae,7,2945041,6
2945917,Rotulidae,7,3696308,1
2946155,Aggregaviridae,7,3696327,1
2946156,Assiduviridae,7,3696327,4
2946157,Duneviridae,7,3696327,17
2946158,Forsetiviridae,7,3696327,15
2946159,Helgolandviridae,7,3696327,1
2946160,Kyanoviridae,7,3420545,125
2946161,Madisaviridae,7,3696327,1
2946162,Mesyanzhinovviridae,7,3696327,79
2946163,Molycolviridae,7,3696327,7
2946164,Naomviridae,7,3696327,2
2946165,Orlajensenviridae,7,3696327,102
2946166,Pachyviridae,7,3696327,5
2946167,Peduoviridae,7,3696327,268
2946168,Pervagoviridae,7,3696327,5
2946169,Saparoviridae,7,3696327,2
2946170,Straboviridae,7,3420545,1011
2946171,Suolaviridae,7,3696327,1
2946172,Vertoviridae,7,3696327,3
2946173,Vilmaviridae,7,3696327,88
2946174,Winoviridae,7,3696327,10
2946175,Zierdtviridae,7,3696327,57
2946176,Discoviridae,7,3151839,9
2946177,Tulasviridae,7,3151837,2
2946178,Vilyaviridae,7,2732536,29
2946180,Haloferuviridae,7,2942676,26
2946181,Pyrstoviridae,7,2942676,1
2946182,Shortaselviridae,7,2942676,2
2946183,Ungulaviridae,7,1511857,1
2946184,Anaerodiviridae,7,2942677,2
2946185,Leisingerviridae,7,2942677,3
2946186,Sedoreoviridae,7,2732541,297
2946187,Spinareoviridae,7,2732541,132
2946188,Naryaviridae,7,2942678,16
2946189,Nenyaviridae,7,2942679,8
2946190,Hafunaviridae,7,2942680,37
2946191,Halomagnusviridae,7,2942680,1
2946193,Soleiviridae,7,2942680,2
2946194,Yadokariviridae,7,2942681,18
2946195,Hadakaviridae,7,3701583,3
2946196,Polydnaviriformidae,7,3696325,42
2946197,Yaraviridae,7,3701899,1
2946505,Allomicrovenatoraceae,7,1779134,3
2946506,Lujinxingiaceae,7,1779134,9
2948563,Pseudumbellulidae,7,3028851,3
2949321,Candidatus Sifarchaeia,5,2792781,4
2949322,Candidatus Sifarchaeales,6,2949321,3
2949323,Candidatus Sifarchaeaceae,7,2949322,3
2949392,Protrelloididae,7,6236,1
2950208,Obtusifoliaceae,7,3199,3
2951104,Breznakiellaceae,7,136,10
2951105,Rectinemataceae,7,136,5
2952945,Sycanthidae,7,86011,2
2952969,Cuvierinidae,7,977783,7
2953080,Pseudodiclidophoridae,7,2486291,1
2953186,Cliidae,7,977783,10
2953756,Candidatus Chromulinivoraceae,7,2497644,3
2953875,Candidatus Proteinoplasmatales,6,3696353,1
2953940,Drymobatidae,7,83137,1
2954143,Candidatus Tharpellota,4,3696272,3
2954144,Candidatus Tharpellia,5,2954143,3
2954145,Candidatus Tharpellales,6,2954144,3
2954146,Candidatus Tharpellaceae,7,2954145,3
2955203,Spiromastigoidaceae,7,33183,31
2956716,Asaraceae,7,16736,166
2956789,Desulfonauticaceae,7,213115,9
2957608,Leptolegniellaceae,7,92979,2
2961960,Clampidae,7,3696472,1
2962153,Cylindriflugiidae,7,318493,5
2962506,Phormosomatidae,7,41369,1
2962669,Malbrancheaceae,7,33183,67
2962682,Neogymnomycetaceae,7,33183,22
2962779,Spongitidaceae,7,31395,81
2962941,Haplodiplatyidae,7,27434,5
2963097,Desulfuribacillia,5,1239,4
2963098,Desulfuribacillales,6,2963097,4
2963099,Desulfuribacillaceae,7,2963098,4
2963707,Ophirinidae,7,556282,2
2964484,Pneumospiruridae,7,6236,2
2964538,Smithellaceae,7,2914038,19
2966212,Barbeliidae,7,3691772,5
2966213,Lulaidae,7,3691772,2
2966243,Mylestomatidae,7,408070,5
2968741,Chloroherpetonaceae,7,191411,6
2969676,Cardinalidae,7,9126,54
2970128,Pleostigmataceae,7,3696626,6
2971008,Deviatidae,7,3696472,10
2971418,Candidatus Alkanophagales,6,224756,3
2971998,Sungminiaceae,7,891380,3
2973077,Alternaviridae,7,2732540,27
2973474,Archinemertea,6,1684132,127
2973475,Carinomiformes,6,1684132,48
2973476,Tubulaniformes,6,1684132,99
2973477,Cephalotrichellidae,7,2973474,18
2974601,Chlorobotryaceae,7,425074,36
2974821,Nanobdellia,5,192989,4
2974822,Nanobdellales,6,2974821,3
2974823,Nanobdellaceae,7,2974822,2
2974934,Candidatus Deferrimicrobia,5,3031715,4
2974935,Candidatus Deferrimicrobiales,6,2974934,3
2974936,Candidatus Deferrimicrobiaceae,7,2974935,3
2975259,Parvicellaceae,7,200644,3
2975284,Candidatus Comchoanobacterales,6,1236,4
2975285,Candidatus Comchoanobacteraceae,7,2975284,3
2975441,Sphaerotilaceae,7,80840,895
2975519,Candidatus Izemoplasmatales,6,31969,16
2975520,Candidatus Izemoplasmataceae,7,2975519,12
2976178,Helicostoidae,7,216294,2
2976354,Natronoarchaeaceae,7,2235,30
2976386,Squamanitaceae,7,5338,89
2976620,Simpulopsidae,7,6527,1
2976758,Capillimicrobiaceae,7,588673,3
2976922,Hemioniscidae,7,29979,1
2976943,Druskaviridae,7,2942680,5
2976944,Graaviviridae,7,2942676,4
2977786,Rhinodrilidae,7,2803884,1
2978049,Candidatus Wolframiiraptoraceae,7,3696943,16
2978121,Candidatus Rariloculales,6,1236,3
2978122,Candidatus Rariloculaceae,7,2978121,3
2978576,Neotrichozetidae,7,83137,1
2979319,Candidatus Ratteibacteria,4,3696272,7
2981622,Watanabeales,6,75966,226
2981775,Watanabeaceae,7,2981622,225
2982168,Clitocybaceae,7,5338,259
2982225,Mythicomycetaceae,7,5338,3
2982226,Pleurodontidae,7,6527,66
2982298,Athaliidae,7,7399,56
2982301,Biannulariaceae,7,5338,24
2982325,Spiralizoridae,7,30265,21
2982588,Candidatus Methanospirareceae,7,588814,5
2982934,Paralitonotidae,7,197906,1
2982982,Eriaporidae,7,7399,1
2983161,Candidatus Spongiisociales,6,84992,4
2983162,Candidatus Spongiisociaceae,7,2983161,3
2983180,Candidatus Aldehydirespiratoraceae,7,84993,3
2983183,Candidatus Hopanoidivoransaceae,7,84993,7
2983189,Candidatus Poriferisodalaceae,7,84993,3
2983203,Auriporiaceae,7,5303,2
2983306,Piptoporellaceae,7,5303,4
2983313,Postiaceae,7,5303,157
2983338,Adustoporiaceae,7,5303,35
2983386,Taiwanofungaceae,7,5303,4
2983425,Laricifomitaceae,7,5303,4
2983427,Fibroporiaceae,7,5303,16
2983429,Phaeolaceae,7,5303,21
2983526,Phyllotopsidaceae,7,5338,24
2983801,Candidatus Bathyanammoxibiaceae,7,1127829,3
2983870,Buccinanopsidae,7,6479,1
2984101,Crittendeniaceae,7,48846,15
2984107,Chillagoeidae,7,6821,2
2984826,Mariplanellidae,7,27901,4
2986052,Candidatus Lithacetigenota,4,1783272,3
2986807,Candidatus Culexarchaeota,4,1783275,7
2986808,Candidatus Culexarchaeia,5,2986807,7
2986809,Candidatus Culexarchaeles,6,2986808,7
2986810,Candidatus Culexarchaeaceae,7,2986809,4
2986811,Candidatus Culexmicrobiaceae,7,2986809,3
2986937,Oncothecales,6,3398,2
2986938,Wightiaceae,7,4143,1
2986939,Cardiopteridales,6,3398,46
2987120,Pseudoacanthocephalidae,7,2705894,13
2987737,Candidatus Nanoanaerosalinaceae,7,2856053,2
2987738,Candidatus Nanohalalkaliarchaeaceae,7,2856053,1
2990458,Marosporida,5,5794,42
2991735,Gyrothricaceae,7,37989,24
2992717,Acidilutibacteraceae,7,1737405,2
2992718,Sporanaerobacteraceae,7,1737405,15
2992719,Tepidimicrobiaceae,7,1737405,31
2992743,Hysterocinetidae,7,3696806,2
2993424,Rutripalpidae,7,83136,2
2994779,Prosiphonidae,7,6479,4
2994785,Cominellidae,7,6479,1
2995212,Candidatus Palauibacterales,6,219685,22
2996746,Probeebeidae,7,6683,1
2996777,Dendyidae,7,45126,16
2997383,Anaerosomatales,6,84998,5
2997384,Anaerosomataceae,7,2997383,3
2998845,Phillipsiellaceae,7,2726947,2
3002442,Thermodesulfobiota,4,3379134,12
3002443,Thermodesulfobiia,5,3002442,11
3002444,Thermodesulfobiales,6,3002443,11
3002575,Protolophidae,7,43271,4
3002635,Neopereziidae,7,3696302,3
3003485,Goniochloridaceae,7,1905220,20
3003542,Spirodecosporaceae,7,37989,7
3004207,Nibbleridia,4,3696289,7
3004208,Nibbleridea,5,3004207,7
3004209,Nibbleridida,6,3004208,7
3004210,Nibbleridae,7,3004209,6
3004222,Candidatus Anaerovoracibacteraceae,7,332160,1
3004225,Candidatus Versatilivoradales,6,204432,3
3004226,Candidatus Versatilivoraceae,7,3004225,3
3004229,Candidatus Multivoradales,6,1562571,5
3004230,Candidatus Multivoraceae,7,3004229,4
3004328,Candidatus Vicinamibacteria,5,57723,1
3004329,Candidatus Marinacidobacteraceae,7,3004330,3
3004330,Candidatus Marinacidobacterales,6,1813735,4
3004449,Nebulidia,4,3696289,2
3004450,Nebulidea,5,3004449,2
3004451,Nebulidida,6,3004450,2
3004452,Nebulidae,7,3004451,2
3014277,Candidatus Hydrothermia,5,1130266,3
3014278,Candidatus Hydrothermales,6,3014277,2
3015979,Otohydridae,7,323296,1
3016346,Futianiales,6,28211,1
3016347,Futianiaceae,7,3016346,1
3018035,Bdellovibrionota,4,3379134,871
3018302,Cinetochilididae,7,198613,1
3018589,Ignatzschineriaceae,7,135615,46
3018741,Cellulosilyticaceae,7,3085636,10
3019983,Bathyporeiidae,7,6821,1
3021315,Peyssonneliales,6,2806,262
3022868,Candidatus Gastranaerophilaceae,7,1906119,108
3022873,Termitinemataceae,7,136,1
3023551,Candidatus Spongiicolonaceae,7,1617890,1
